,M
83179,-0.1137041517247108
83180,-0.1264605777888536
83181,-0.13881928991377457
83182,-0.15074183653432421
83183,-0.1621911373797201
83184,-0.17313159877446593
83185,-0.18352922426602267
83186,-0.19335172023549424
83187,-0.20256859616336195
83188,-0.21115125923909933
83189,-0.21907310302124242
83190,-0.22630958987316774
83191,-0.23283832691933498
83192,-0.23863913528706515
83193,-0.24369411241994818
83194,-0.24798768727067216
83195,-0.2515066682033449
83196,-0.2542402834581846
83197,-0.25618021405471214
83198,-0.25732061903321624
83199,-0.2576581529581931
83200,-0.2571919756316394
83201,-0.2559237539883914
83202,-0.253857656170109
83203,-0.2510003377989022
83204,-0.24736092049592576
83205,-0.24295096271444397
83206,-0.23778442298082314
83207,-0.2318776156605536
83208,-0.22524915938969073
83209,-0.21791991833492363
83210,-0.20991293646780798
83211,-0.20125336506041056
83212,-0.1919683836307029
83213,-0.18208711458637808
83214,-0.1716405318353468
83215,-0.16066136364988773
83216,-0.1491839900892537
83217,-0.13724433530240157
83218,-0.12487975504837215
83219,-0.11212891978664369
83220,-0.09903169370347972
83221,-0.08562901005283773
83222,-0.07196274320177187
83223,-0.058075577780401635
83224,-0.04401087534541526
83225,-0.029812538973685417
83226,-0.015524876208888845
83227,-0.0011924607890124084
83228,0.013140006413719785
83229,0.02742783680665386
83230,0.04162649340944878
83231,0.05569172967136074
83232,0.06957972734042636
83233,0.08324723295501181
83234,0.09665169253263163
83235,0.10975138403671209
83236,0.12250554720904162
83237,0.1348745103640062
83238,0.14681981375031544
83239,0.15830432909676506
83240,0.1692923749706021
83241,0.1797498275902432
83242,0.18964422674838974
83243,0.19894487651693699
83244,0.20762294042145882
83245,0.21565153079038876
83246,0.223005792002281
83247,0.22966297737364033
83248,0.23560251944972913
83249,0.24080609348139195
83250,0.24525767389225359
83251,0.24894358356255913
83252,0.25185253577836764
83253,0.2539756687177242
83254,0.2553065723687331
83255,0.255841307798076
83256,0.25557841871238407
83257,0.2545189352789112
83258,0.25266637019608323
83259,0.2500267070286549
83260,0.24660838084630166
83261,0.242422251228444
83262,0.23748156772186285
83263,0.2318019278611549
83264,0.22540122788520708
83265,0.21829960630558398
83266,0.21051938050493635
83267,0.20208497656519805
83268,0.19302285254635881
83269,0.18336141545693266
83270,0.17313093217681214
83271,0.16236343461194958
83272,0.15109261937818388
83273,0.13935374232847064
83274,0.12718350825373434
83275,0.11461995610248232
83276,0.1017023400781649
83277,0.08847100698598591
83278,0.07496727021242593
83279,0.06123328073110063
83280,0.047311895537709855
83281,0.033246543924700805
83282,0.019081092012869602
83283,0.0048597059624066906
83284,-0.009373285710129286
83285,-0.023573530279783917
83286,-0.03769678899569264
83287,-0.05169907486768375
83288,-0.06553678962797226
83289,-0.0791668594416344
83290,-0.09254686894358406
83291,-0.10563519318512259
83292,-0.11839112707978267
83293,-0.13077501194610283
83294,-0.1427483587541446
83295,-0.1542739676929521
83296,-0.16531604368773611
83297,-0.17584030750829652
83298,-0.18581410212403662
83299,-0.19520649397583859
83300,-0.20398836885099694
83301,-0.21213252206431715
83302,-0.21961374266629982
83303,-0.22640889141802475
83304,-0.23249697229183128
83305,-0.2378591972771282
83306,-0.24247904429157466
83307,-0.2463423080194024
83308,-0.249437143520726
83309,-0.25175410247823377
83310,-0.2532861619706218
83311,-0.25402874568542294
83312,-0.2539797375074514
83313,-0.2531394874428299
83314,-0.25151080986243984
83315,-0.2490989740725439
83316,-0.2459116872442095
83317,-0.24195906975693668
83318,-0.23725362303548544
83319,-0.23181018998223546
83320,-0.22564590813042745
83321,-0.21878015566624678
83322,-0.21123449048986315
83323,-0.2030325825071458
83324,-0.1942001393647851
83325,-0.1847648258618908
83326,-0.17475617729074044
83327,-0.16420550697817246
83328,-0.15314580831707833
83329,-0.14161165159450667
83330,-0.1296390759389945
83331,-0.11726547672482608
83332,-0.10452948878495966
83333,-0.09147086579729485
83334,-0.07813035622075426
83335,-0.06454957616827285
83336,-0.05077087961320714
83337,-0.03683722633385337
83338,-0.02279204800768319
83339,-0.008679112872538725
83340,0.005457610623632051
83341,0.01957409075989938
83342,0.033626369640029394
83343,0.047570700024037335
83344,0.06136368146788846
83345,0.07496239534789494
83346,0.08832453834994977
83347,0.10140855400863431
83348,0.11417376188742193
83349,0.12658048399865604
83350,0.13859016807068272
83351,0.15016550727943345
83352,0.16127055607286633
83353,0.17187084172892556
83354,0.18193347130105977
83355,0.19142723361977615
83356,0.20032269603418407
83357,0.20859229559392992
83358,0.21621042438929952
83359,0.22315350878551368
83360,0.2294000823063091
83361,0.23493085194171354
83362,0.23972875767543994
83363,0.24377902504847057
83364,0.24706921059710746
83365,0.24958924002597377
83366,0.2513314389990838
83367,0.2522905564550873
83368,0.2524637803760712
83369,0.2518507459627889
83370,0.25045353619281835
83371,0.24827667476184095
83372,0.2453271114319267
83373,0.2416141998343125
83374,0.23714966779761884
83375,0.23194758029566998
83376,0.22602429513201847
83377,0.2193984115008224
83378,0.2120907115858465
83379,0.20412409538096482
83380,0.19552350893657308
83381,0.1863158662567108
83382,0.1765299650913828
83383,0.16619639688748544
83384,0.15534745117984725
83385,0.1440170147211073
83386,0.1322404656654425
83387,0.12005456313645617
83388,0.1074973325238098
83389,0.0946079468663791
83390,0.08142660469179513
83391,0.0679944046931591
83392,0.054353217633462604
83393,0.040545555876771076
83394,0.026614440952510147
83395,0.01260326956521451
83396,-0.0014443215331652558
83397,-0.015484591387866299
83398,-0.029473830980163734
83399,-0.04336849923698901
83400,-0.05712535848833738
83401,-0.0707016089513009
83402,-0.08405502182268754
83403,-0.09714407056660483
83404,-0.10992805998909956
83405,-0.12236725269891004
83406,-0.1344229925616107
83407,-0.1460578247638598
83408,-0.15723561211508927
83409,-0.16792164722575276
83410,-0.1780827602141506
83411,-0.18768742160782326
83412,-0.19670584012052322
83413,-0.20511005500176965
83414,-0.21287402267293454
83415,-0.21997369738162612
83416,-0.22638710562479544
83417,-0.23209441411041096
83418,-0.2370779910476859
83419,-0.24132246057662388
83420,-0.2448147501690198
83421,-0.2475441308549333
83422,-0.24950225015098887
83423,-0.2506831575895695
83424,-0.2510833227709916
83425,-0.2507016458840101
83426,-0.24953946066342583
83427,-0.24760052977708344
83428,-0.24489103265808884
83429,-0.24141954582154634
83430,-0.23719701572848725
83431,-0.23223672428279746
83432,-0.22655424706985602
83433,-0.22016740446812225
83434,-0.21309620578705044
83435,-0.20536278660635335
83436,-0.1969913395127407
83437,-0.18800803845074368
83438,-0.17844095692405085
83439,-0.1683199803028469
83440,-0.15767671251092802
83441,-0.14654437738378187
83442,-0.13495771500533751
83443,-0.12295287334663918
83444,-0.1105672955442512
83445,-0.09783960316968618
83446,-0.08480947585355773
83447,-0.071517527639418
83448,-0.05800518045234987
83449,-0.044314535076275995
83450,-0.03048824004163203
83451,-0.016569358831473955
83452,-0.0026012358192473344
83453,0.011372638644678123
83454,0.02530876357803039
83455,0.039163762722263164
83456,0.052894519487876324
83457,0.06645831106985799
83458,0.07981294131632724
83459,0.09291687193739694
83460,0.10572935164650449
83461,0.11821054283294667
83462,0.13032164537209634
83463,0.14202501718873373
83464,0.15328429119908124
83465,0.1640644882684443
83466,0.17433212583380145
83467,0.18405532185421464
83468,0.19320389376651395
83469,0.20174945213926967
83470,0.2096654887346089
83471,0.21692745870484842
83472,0.22351285666919296
83473,0.22940128643481014
83474,0.23457452414638288
83475,0.23901657466870052
83476,0.24271372102791663
83477,0.24565456675869823
83478,0.24783007102657553
83479,0.24923357641727073
83480,0.2498608293076023
83481,0.24970999275563083
83482,0.2487816518709827
83483,0.24707881164966503
83484,0.2446068872811197
83485,0.2413736869586621
83486,0.23738938724775863
83487,0.23266650108971804
83488,0.2272198385412704
83489,0.22106646037306674
83490,0.21422562467232883
83491,0.2067187266166053
83492,0.1985692316068047
83493,0.18980260196829712
83494,0.18044621744885328
83495,0.17052928976144452
83496,0.16008277143841843
83497,0.14913925928121724
83498,0.13773289270658165
83499,0.1258992473060112
83500,0.11367522395010728
83501,0.10109893378323444
83502,0.08820957946667868
83503,0.07504733304011006
83504,0.061653210781627096
83505,0.048068945455956996
83506,0.034336856348466435
83507,0.020499717489477938
83508,0.006600624478977939
83509,-0.007317139673891494
83510,-0.02121023927913901
83511,-0.03503542084288886
83512,-0.04874964767344095
83513,-0.06231023379774627
83514,-0.07567497677180382
83515,-0.08880228897195971
83516,-0.10165132695885679
83517,-0.11418211851180982
83518,-0.12635568693866384
83519,-0.13813417227470218
83520,-0.14948094899387865
83521,-0.16036073986652682
83522,-0.17073972560971737
83523,-0.18058564998954615
83524,-0.18986792004881237
83525,-0.19855770114873034
83526,-0.20662800652947477
83527,-0.21405378111142923
83528,-0.22081197927694338
83529,-0.22688163639114317
83530,-0.232243933839837
83531,-0.236882257382732
83532,-0.24078224864099007
83533,-0.24393184955951547
83534,-0.24632133970623157
83535,-0.24794336629289493
83536,-0.24879296682463725
83537,-0.24886758430837044
83538,-0.2481670749733317
83539,-0.2466937084803429
83540,-0.2444521606197305
83541,-0.24144949852120776
83542,-0.2376951584223228
83543,-0.23320091606521334
83544,-0.22798084981434258
83545,-0.22205129661052342
83546,-0.2154308008988231
83547,-0.20814005668978253
83548,-0.20020184293474405
83549,-0.1916409524168651
83550,-0.18248411437956225
83551,-0.17275991113359512
83552,-0.1624986889027266
83553,-0.1517324631857982
83554,-0.1404948189301151
83555,-0.1288208058271538
83556,-0.11674682905677286
83557,-0.10431053582024628
83558,-0.09155069801553
83559,-0.07850709142015262
83560,-0.0652203717579763
83561,-0.0517319480357455
83562,-0.038083853543824125
83563,-0.0243186149227695
83564,-0.010479119703390353
83565,0.0033915172673277027
83566,0.017250088098600798
83567,0.031053426408543642
83568,0.044758541738343344
83569,0.058322753409520714
83570,0.07170382340763413
83571,0.08486008787883322
83572,0.09775058682999783
83573,0.11033519162880806
83574,0.1225747299069493
83575,0.13443110747775852
83576,0.1458674268889179
83577,0.15684810224129278
83578,0.1673389699166458
83579,0.17730739486969865
83580,0.1867223721538395
83581,0.19555462336461488
83582,0.2037766877009748
83583,0.21136300736100555
83584,0.21829000700652712
83585,0.22453616704940269
83586,0.23008209053165
83587,0.23491056339138877
83588,0.23900660792726047
83589,0.24235752929513085
83590,0.244952954892585
83591,0.24678486650886775
83592,0.2478476251404528
83593,0.2481379883952568
83594,0.24765512043159402
83595,0.24640059440121145
83596,0.24437838738908166
83597,0.241594867865998
83598,0.23805877569332276
83599,0.23378119474243494
83600,0.22877551821441724
83601,0.22305740676824884
83602,0.2166447395881662
83603,0.2095575585428373
83604,0.20181800561050509
83605,0.1934502537652215
83606,0.1844804315396612
83607,0.17493654149968182
83608,0.16484837288476736
83609,0.1542474086866469
83610,0.14316672745570744
83611,0.13164090014122978
83612,0.11970588228694473
83613,0.10739890191786662
83614,0.09475834346777841
83615,0.08182362810907227
83616,0.0686350908578505
83617,0.05523385483723209
83618,0.04166170309066109
83619,0.027960948344638404
83620,0.0141743011266831
83621,0.00034473664945239524
83622,-0.013484639124213205
83623,-0.027270723818004383
83624,-0.040970552962050794
83625,-0.054541433877513985
83626,-0.06794107870871334
83627,-0.08112773618829522
83628,-0.0940603217249003
83629,-0.10669854540801704
83630,-0.11900303753119869
83631,-0.13093547124255506
83632,-0.14245868194038536
83633,-0.15353678304195809
83634,-0.16413527776475123
83635,-0.17422116657188846
83636,-0.18376304994702206
83637,-0.1927312261784666
83638,-0.2010977838479434
83639,-0.20883668873579475
83640,-0.21592386487193416
83641,-0.2223372694800343
83642,-0.22805696158150046
83643,-0.23306516404552344
83644,-0.23734631889194246
83645,-0.24088713567467412
83646,-0.24367663279503118
83647,-0.24570617161629024
83648,-0.24696948327330934
83649,-0.24746268809376096
83650,-0.24718430757058127
83651,-0.24613526884845344
83652,-0.24431890171047677
83653,-0.24174092807455458
83654,-0.238409444032386
83655,-0.23433489448718822
83656,-0.22953004046935677
83657,-0.2240099192320934
83658,-0.21779179725154404
83659,-0.21089511627810936
83660,-0.20334143260725604
83661,-0.19515434975929868
83662,-0.186359444778173
83663,-0.17698418837911403
83664,-0.16705785919433927
83665,-0.15661145238423432
83666,-0.14567758289911165
83667,-0.13429038369329535
83668,-0.12248539920902321
83669,-0.11029947446240927
83670,-0.0977706400774317
83671,-0.08493799362653465
83672,-0.07184157764796686
83673,-0.05852225472033412
83674,-0.04502157998402587
83675,-0.0313816715071393
83676,-0.01764507890024718
83677,-0.0038546505898181117
83678,0.009946599835715681
83679,0.023715627790357192
83680,0.03740949194692961
83681,0.05098548816667962
83682,0.06440128268435014
83683,0.07761504413329494
83684,0.09058557399882577
83685,0.10327243509288482
83686,0.11563607764930817
83687,0.12763796264636673
83688,0.13924068197192382
83689,0.15040807505639334
83690,0.1611053416097107
83691,0.17129915011067207
83692,0.1809577417102613
83693,0.1900510292248851
83694,0.198550690910759
83695,0.2064302587269713
83696,0.21366520081194945
83697,0.22023299791610537
83698,0.22611321355230313
83699,0.23128755764538628
83700,0.23573994348229865
83701,0.23945653778522902
83702,0.24242580375167988
83703,0.24463853692730334
83704,0.24608789379971532
83705,0.24676941302421998
83706,0.24668102921536722
83707,0.24582307926147043
83708,0.24419830114254915
83709,0.2418118252555545
83710,0.2386711582741277
83711,0.23478615959343715
83712,0.2301690104337876
83713,0.22483417569960815
83714,0.2187983587130375
83715,0.21208044896356762
83716,0.20470146303700731
83717,0.19668447890831478
83718,0.18805456380356775
83719,0.1788386958564067
83720,0.16906567980366702
83721,0.1587660569835115
83722,0.1479720099171704
83723,0.13671726177229543
83724,0.1250369710219155
83725,0.11296762162797794
83726,0.10054690909242801
83727,0.08781362273167762
83728,0.07480752454210467
83729,0.06156922503486031
83730,0.04814005642772312
83731,0.03456194358998464
83732,0.020877273143363077
83733,0.007128761127692181
83734,-0.006640680355387339
83735,-0.020388077104328734
83736,-0.03407052696687293
83737,-0.04764533375766786
83738,-0.06107014052616804
83739,-0.07430306175870906
83740,-0.08730281410198805
83741,-0.10002884519980591
83742,-0.11244146024082546
83743,-0.12450194582225997
83744,-0.13617269074279603
83745,-0.1474173033476525
83746,-0.15820072505945762
83747,-0.16848933974054356
83748,-0.178251078545291
83749,-0.18745551993524706
83750,-0.19607398454486233
83751,-0.2040796246017796
83752,-0.21144750762262862
83753,-0.21815469412317154
83754,-0.2241803091003446
83755,-0.2295056070632069
83756,-0.23411403040996923
83757,-0.2379912609690595
83758,-0.24112526454355682
83759,-0.2435063283201743
83760,-0.24512709102627864
83761,-0.24598256574109142
83762,-0.2460701552901683
83763,-0.2453896601754301
83764,-0.24394327901634255
83765,-0.2417356015012407
83766,-0.23877359387119615
83767,-0.23506657698215663
83768,-0.23062619701427647
83769,-0.22546638892032966
83770,-0.21960333272777977
83771,-0.21305540283140956
83772,-0.20584311043531112
83773,-0.1979890393244332
83774,-0.1895177751667299
83775,-0.18045582856715137
83776,-0.17083155211424117
83777,-0.16067505167886642
83778,-0.1500180922425555
83779,-0.13889399855000467
83780,-0.12733755089647564
83781,-0.11538487637599365
83782,-0.10307333593043409
83783,-0.09044140755268205
83784,-0.07752856600906227
83785,-0.06437515945708946
83786,-0.05102228334427965
83787,-0.03751165198223428
83788,-0.023885468197463244
83789,-0.01018629146639248
83790,0.0035430950532744357
83791,0.017259818179247453
83792,0.030921048631675784
83793,0.04448413481196484
83794,0.05790673601533099
83795,0.07114695466083723
83796,0.08416346712574474
83797,0.09691565277540755
83798,0.10936372078560304
83799,0.12146883436111465
83800,0.13319323196255223
83801,0.14450034516276866
83802,0.15535491276479946
83803,0.16572309082495487
83804,0.1755725582375297
83805,0.18487261755148804
83806,0.193594290704412
83807,0.20171040937491913
83808,0.2091956996715932
83809,0.21602686089420975
83810,0.22218263812157768
83811,0.2276438883996515
83812,0.23239364032358403
83813,0.2364171468280659
83814,0.23970193102154755
83815,0.24223782492169718
83816,0.24401700097166326
83817,0.24503399623928382
83818,0.2452857292242802
83819,0.24477150922158428
83820,0.2434930382122351
83821,0.24145440527664522
83822,0.23866207354842162
83823,0.23512485975024575
83824,0.23085390637651382
83825,0.22586264661042638
83826,0.22016676208592298
83827,0.21378413362722665
83828,0.20673478512071172
83829,0.1990408206952635
83830,0.19072635540821695
83831,0.18181743965423988
83832,0.1723419775341479
83833,0.16232963943949247
83834,0.15181176912683592
83835,0.14082128557282453
83836,0.12939257991747075
83837,0.11756140781837969
83838,0.10536477755297627
83839,0.09284083421904975
83840,0.08002874039610164
83841,0.06696855364100664
83842,0.05370110120136335
83843,0.040267852338565925
83844,0.026710788660064985
83845,0.013072272866463099
83846,-0.0006050836759929391
83847,-0.014278554123337272
83848,-0.02790542968570834
83849,-0.041443153085527006
83850,-0.054849451524761804
83851,-0.06808246874559953
83852,-0.08110089577172759
83853,-0.09386409992160458
83854,-0.10633225169055627
83855,-0.11846644910524616
83856,-0.1302288391620242
83857,-0.1415827359698301
83858,-0.15249273522867915
83859,-0.16292482468627018
83860,-0.17284649022787965
83861,-0.18222681726840737
83862,-0.19103658713018323
83863,-0.19924836810586097
83864,-0.20683660092239647
83865,-0.2137776783396571
83866,-0.22005001863559265
83867,-0.22563413274904803
83868,-0.2305126848711809
83869,-0.23467054629695472
83870,-0.23809484236929843
83871,-0.24077499237014507
83872,-0.24270274223465055
83873,-0.24387218998735685
83874,-0.2442798038218475
83875,-0.24392443276846265
83876,-0.2428073099178395
83877,-0.24093204819132524
83878,-0.2383046286726374
83879,-0.23493338153840004
83880,-0.2308289596483403
83881,-0.22600430487887413
83882,-0.22047460730650253
83883,-0.21425725736978307
83884,-0.20737179116059098
83885,-0.19983982901684777
83886,-0.19168500760982557
83887,-0.1829329057394482
83888,-0.1736109640706662
83889,-0.16374839906288766
83890,-0.15337611136258025
83891,-0.14252658894642536
83892,-0.13123380531878676
83893,-0.11953311308266878
83894,-0.10746113321776288
83895,-0.09505564041254884
83896,-0.0823554448097035
83897,-0.06940027053522604
83898,-0.05623063139168607
83899,-0.04288770410480441
83900,-0.02941319952016032
83901,-0.015849232153163816
83902,-0.002238188500505724
83903,0.011377405474896789
83904,0.024955017270932085
83905,0.0384522407695661
83906,0.05182692874070103
83907,0.06503732451235832
83908,0.07804219239561017
83909,0.09080094645665296
83910,0.10327377723366461
83911,0.11542177600259522
83912,0.12720705620377915
83913,0.13859287165021567
83914,0.14954373114850328
83915,0.16002550917470976
83916,0.1700055522598654
83917,0.17945278075325874
83918,0.18833778564623813
83919,0.19663292015473388
83920,0.2043123857751742
83921,0.21135231254581102
83922,0.21773083326364998
83923,0.22342815142614095
83924,0.22842660268645676
83925,0.23271070963152077
83926,0.23626722971287575
83927,0.23908519618192792
83928,0.2411559519030247
83929,0.24247317594011694
83930,0.2430329028353944
83931,0.24283353452114492
83932,0.24187584482915397
83933,0.2401629765851161
83934,0.23770043129872476
83935,0.234496051483268
83936,0.2305599956615967
83937,0.22590470613820007
83938,0.2205448696397271
83939,0.21449737094857574
83940,0.20778123967606169
83941,0.2004175903430947
83942,0.1924295559571959
83943,0.18384221529497366
83944,0.17468251411882535
83945,0.16497918057554303
83946,0.15476263504264479
83947,0.1440648947055532
83948,0.1329194731651569
83949,0.12136127539076122
83950,0.10942648834792076
83951,0.09715246764408673
83952,0.08457762054738432
83953,0.07174128574508278
83954,0.0586836102184353
83955,0.04544542361949031
83956,0.032068110543192536
83957,0.01859348109458077
83958,0.0050636401561221425
83959,-0.008479144235815259
83960,-0.021992572993659594
83961,-0.03543444814741967
83962,-0.04876280466636699
83963,-0.0619360415216164
83964,-0.074913051580084
83965,-0.08765334992405796
83966,-0.10011720019564534
83967,-0.11226573857163473
83968,-0.12406109498182721
83969,-0.13546651119260547
83970,-0.14644645538741083
83971,-0.15696673288684768
83972,-0.16699459266329833
83973,-0.17649882931816932
83974,-0.18544988020416858
83975,-0.19381991739027085
83976,-0.20158293418323872
83977,-0.20871482593665958
83978,-0.2151934648963921
83979,-0.22099876885002717
83980,-0.22611276336740446
83981,-0.23051963743931742
83982,-0.23420579234223576
83983,-0.23715988357809561
83984,-0.23937285575989903
83985,-0.24083797033595689
83986,-0.24155082606802106
83987,-0.24150937220123245
83988,-0.24071391428667496
83989,-0.2391671126403
83990,-0.23687397344502029
83991,-0.23384183252575455
83992,-0.23008033185011256
83993,-0.22560138883012582
83994,-0.2204191585229167
83995,-0.21454998885036386
83996,-0.20801236897961234
83997,-0.20082687102761126
83998,-0.19301608527368339
83999,-0.18460454908437102
84000,-0.17561866977439344
84001,-0.16608664164644368
84002,-0.1560383574706733
84003,-0.14550531468201658
84004,-0.13452051658993397
84005,-0.12311836891065828
84006,-0.11133457194655026
84007,-0.09920600875068124
84008,-0.08677062962720884
84009,-0.07406733332945474
84010,-0.061135845327810426
84011,-0.04801659352863908
84012,-0.03475058183319567
84013,-0.0213792619322178
84014,-0.007944403737238018
84015,0.005512035146198792
84016,0.018948040495352623
84017,0.03232167268748928
84018,0.04559119764749771
84019,0.058715217116927426
84020,0.07165279783769182
84021,0.08436359924720276
84022,0.09680799928647542
84023,0.10894721792876358
84024,0.12074343804352537
84025,0.13215992321897158
84026,0.14316113217606116
84027,0.15371282941757722
84028,0.16378219176779027
84029,0.1733379104711618
84030,0.18235028853251806
84031,0.1907913329960945
84032,0.19863484187675334
84033,0.20585648547347796
84034,0.21243388181288012
84035,0.21834666598887537
84036,0.22357655318382152
84037,0.22810739517622475
84038,0.23192523016052272
84039,0.23501832572540227
84040,0.2373772148585297
84041,0.23899472486739323
84042,0.23986599912812392
84043,0.23998851159658396
84044,0.23936207403864804
84045,0.23798883595934597
84046,0.23587327723335527
84047,0.2330221934621192
84048,0.22944467410557487
84049,0.22515207345902766
84050,0.22015797456802658
84051,0.21447814619611869
84052,0.20813049298202038
84053,0.20113499894396178
84054,0.19351366450968924
84055,0.18529043727076258
84056,0.1764911366793168
84057,0.16714337292430292
84058,0.157276460242314
84059,0.1469213249353957
84060,0.1361104083846782
84061,0.12487756536419002
84062,0.11325795797379269
84063,0.101287945523736
84064,0.08900497071587088
84065,0.07644744247799536
84066,0.063654615818142
84067,0.05066646907479024
84068,0.037523578946994075
84069,0.02426699369521108
84070,0.010938104909199423
84071,-0.002421481756313206
84072,-0.015770076474399475
84073,-0.029066035361528072
84074,-0.04226789040981344
84075,-0.055334478830463496
84076,-0.06822507140494026
84077,-0.0808994994435881
84078,-0.09331827995596895
84079,-0.10544273864285533
84080,-0.1172351303267735
84081,-0.12865875644610836
84082,-0.13967807924707962
84083,-0.1502588323183295
84084,-0.16036812712439805
84085,-0.1699745552069684
84086,-0.17904828573639972
84087,-0.18756115811068386
84088,-0.19548676931452016
84089,-0.20280055576765785
84090,-0.20947986940894256
84091,-0.21550404778057614
84092,-0.22085447789590756
84093,-0.22551465369353935
84094,-0.22947022690061689
84095,-0.23270905114879273
84096,-0.23522121920746542
84097,-0.23699909322041157
84098,-0.23803732785379825
84099,-0.23833288628571217
84100,-0.2378850489896951
84101,-0.23669541528727422
84102,-0.2347678976670445
84103,-0.2321087088904192
84104,-0.22872634192666552
84105,-0.22463154278219252
84106,-0.21983727631120045
84107,-0.2143586851166633
84108,-0.20821304167212884
84109,-0.20141969381592145
84110,-0.1940000037899499
84111,-0.18597728101539435
84112,-0.17737670881701453
84113,-0.16822526532661902
84114,-0.15855163881430773
84115,-0.14838613771338802
84116,-0.1377605956213226
84117,-0.12670827157463077
84118,-0.11526374591030271
84119,-0.10346281203993067
84120,-0.09134236447540167
84121,-0.07894028345655338
84122,-0.06629531654167828
84123,-0.05344695753109268
84124,-0.04043532310218015
84125,-0.02730102754131617
84126,-0.014085055963880011
84127,-0.0008286364181334302
84128,0.012426888727911164
84129,0.02564019171541998
84130,0.03877008823740668
84131,0.05177566579349289
84132,0.06461641115677919
84133,0.07725233655575042
84134,0.0896441041782895
84135,0.10175314861023865
84136,0.11354179682752623
84137,0.12497338536863516
84138,0.13601237432311153
84139,0.14662445778186273
84140,0.15677667040615018
84141,0.16643748978439823
84142,0.17557693425918727
84143,0.18416665592102716
84144,0.1921800284806793
84145,0.1995922297478585
84146,0.20638031846104726
84147,0.21252330523085536
84148,0.2180022173777782
84149,0.22280015746431653
84150,0.22690235534113884
84151,0.2302962135472393
84152,0.2329713459248141
84153,0.2349196093307657
84154,0.23613512834830286
84155,0.23661431292394103
84156,0.23635586887728302
84157,0.2353608012531808
84158,0.23363241050819492
84159,0.23117628154558884
84160,0.22800026563537865
84161,0.2241144552781086
84162,0.21953115209298452
84163,0.21426482783270118
84164,0.2083320786486796
84165,0.20175157275140507
84166,0.19454399163109265
84167,0.18673196502389758
84168,0.17833999982831758
84169,0.16939440319519888
84170,0.1599232000328332
84171,0.14995604518594652
84172,0.13952413056387636
84173,0.12866008750887387
84174,0.11739788471019273
84175,0.1057727219833906
84176,0.09382092024704246
84177,0.08157980804078793
84178,0.06908760493929422
84179,0.05638330222625813
84180,0.04350654120097986
84181,0.03049748949728856
84182,0.017396715800657832
84183,0.004245063354208001
84184,-0.008916477352069846
84185,-0.022046896312124288
84186,-0.03510529175676873
84187,-0.04805099753086771
84188,-0.060843709698238276
84189,-0.07344361198025086
84190,-0.08581149963788616
84191,-0.09790890141197624
84192,-0.10969819914253202
84193,-0.12114274469541875
84194,-0.13220697383313942
84195,-0.14285651667612403
84196,-0.15305830441165963
84197,-0.16278067191938045
84198,-0.17199345599507002
84199,-0.18066808886832633
84200,-0.18877768672439765
84201,-0.19629713295613666
84202,-0.20320315588852156
84203,-0.2094744007354775
84204,-0.21509149556676613
84205,-0.22003711108142385
84206,-0.2242960140035821
84207,-0.22785511393639915
84208,-0.2307035035302632
84209,-0.23283249184226645
84210,-0.23423563078519363
84211,-0.23490873458579764
84212,-0.23484989219392624
84213,-0.2340594726060104
84214,-0.23254012308850097
84215,-0.23029676030892435
84216,-0.22733655440431202
84217,-0.2236689060387154
84218,-0.21930541652332688
84219,-0.2142598510942853
84220,-0.20854809546451167
84221,-0.20218810578680846
84222,-0.19519985218591748
84223,-0.18760525603719128
84224,-0.17942812118893525
84225,-0.17069405934426032
84226,-0.16143040983639162
84227,-0.15166615404874828
84228,-0.1414318247476966
84229,-0.13075941061162064
84230,-0.11968225625481485
84231,-0.10823495805862754
84232,-0.09645325613523159
84233,-0.0843739227613329
84234,-0.07203464763000392
84235,-0.05947392027862669
84236,-0.04673091005960184
84237,-0.03384534402801742
84238,-0.020857383126837572
84239,-0.007807497055351307
84240,0.005263661789392554
84241,0.01831538490567777
84242,0.03130703442069994
84243,0.04419816957027726
84244,0.05694867253124109
84245,0.06951887321518402
84246,0.08186967263558621
84247,0.09396266446489727
84248,0.10576025440388365
84249,0.11722577699247337
84250,0.12832360949938976
84251,0.13901928253705698
84252,0.14927958705854769
84253,0.15907267740469128
84254,0.16836817008184132
84255,0.17713723796416975
84256,0.185352699628669
84257,0.19298910354626503
84258,0.2000228068685185
84259,0.20643204856626798
84260,0.21219701669420651
84261,0.21729990957370696
84262,0.22172499070518664
84263,0.2254586372408489
84264,0.22848938186871312
84265,0.2308079479793717
84266,0.23240727800783886
84267,0.23328255486410185
84268,0.2334312163875057
84269,0.2328529627818068
84270,0.23154975700957103
84271,0.22952581814648948
84272,0.2267876077180748
84273,0.22334380906301332
84274,0.21920529978912312
84275,0.21438511740932134
84276,0.20889841826619251
84277,0.2027624298745831
84278,0.19599639683208164
84279,0.1886215204672024
84280,0.18066089241451574
84281,0.17213942232480303
84282,0.1630837599364963
84283,0.15352221175213146
84284,0.14348465258026297
84285,0.1330024322191773
84286,0.12210827757378381
84287,0.11083619051118286
84288,0.09922134177358573
84289,0.08729996127943694
84290,0.07510922515474067
84291,0.06268713984666967
84292,0.05007242368052599
84293,0.03730438622897701
84294,0.02442280586921039
84295,0.011467805909186187
84296,-0.0015202703314690534
84297,-0.014500985097230457
84298,-0.027433932038454782
